,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist,genre
2265,0.566,0.898,0,-6.364,0,0.321,0.15,5.92E-05,0.198,0.541,128.03,audio_features,1xZOYV0Z6i7z0nAnyL1zmT,spotify:track:1xZOYV0Z6i7z0nAnyL1zmT,https://api.spotify.com/v1/tracks/1xZOYV0Z6i7z0nAnyL1zmT,https://api.spotify.com/v1/audio-analysis/1xZOYV0Z6i7z0nAnyL1zmT,214687,4,Out The Fire (At The Hotel) - Radio Edit,Franky Rizardo,electronic
2266,0.429,0.683,8,-7.128,0,0.0648,0.0205,0.000333,0.599,0.159,125.995,audio_features,1cKvom0orVIGR4a2dB9Jpm,spotify:track:1cKvom0orVIGR4a2dB9Jpm,https://api.spotify.com/v1/tracks/1cKvom0orVIGR4a2dB9Jpm,https://api.spotify.com/v1/audio-analysis/1cKvom0orVIGR4a2dB9Jpm,299220,4,All Night,Tonja Holma,electronic
2267,0.631,0.9,6,-5.079,1,0.0382,0.0725,0.369,0.148,0.21,128.023,audio_features,4ahFzFAZRpfWaGbA2J3dAq,spotify:track:4ahFzFAZRpfWaGbA2J3dAq,https://api.spotify.com/v1/tracks/4ahFzFAZRpfWaGbA2J3dAq,https://api.spotify.com/v1/audio-analysis/4ahFzFAZRpfWaGbA2J3dAq,365933,4,The Darkness That You Fear,The Chemical Brothers,electronic
2268,0.849,0.912,11,-13.058,0,0.0723,0.0136,4.24E-05,0.0681,0.374,125.004,audio_features,3WVtVs5MbOugyy9vBBSAkU,spotify:track:3WVtVs5MbOugyy9vBBSAkU,https://api.spotify.com/v1/tracks/3WVtVs5MbOugyy9vBBSAkU,https://api.spotify.com/v1/audio-analysis/3WVtVs5MbOugyy9vBBSAkU,145636,4,Put Your Hands Up! (Everybody) - Joe T Vannelli Radio Mix,Mr. Mike,electronic
2269,0.717,0.508,7,-6.711,0,0.0539,0.00422,0.00306,0.367,0.288,125.951,audio_features,0OMa9zHJQpOWCFUJ4SNZX8,spotify:track:0OMa9zHJQpOWCFUJ4SNZX8,https://api.spotify.com/v1/tracks/0OMa9zHJQpOWCFUJ4SNZX8,https://api.spotify.com/v1/audio-analysis/0OMa9zHJQpOWCFUJ4SNZX8,264787,4,World Hold On - Tom Staar Remix,Bob Sinclar,electronic
2270,0.554,0.81,9,-10.059,0,0.0377,0.00612,0.0167,0.0758,0.719,124.968,audio_features,6KAD25yuB0ZjBvTEyDDPFw,spotify:track:6KAD25yuB0ZjBvTEyDDPFw,https://api.spotify.com/v1/tracks/6KAD25yuB0ZjBvTEyDDPFw,https://api.spotify.com/v1/audio-analysis/6KAD25yuB0ZjBvTEyDDPFw,259675,4,Stupidisco (Storken Remix),Junior Jack,electronic
2271,0.734,0.653,10,-10.38,0,0.0392,0.00019,0.0319,0.2,0.0345,122.917,audio_features,53ICqRSyTfhrrvNwVSP6am,spotify:track:53ICqRSyTfhrrvNwVSP6am,https://api.spotify.com/v1/tracks/53ICqRSyTfhrrvNwVSP6am,https://api.spotify.com/v1/audio-analysis/53ICqRSyTfhrrvNwVSP6am,208537,4,Love Tonight - Vintage Culture & Kiko Franco Remix Edit,Shouse,electronic
2272,0.535,0.911,8,-8.562,1,0.0511,0.0374,0.207,0.124,0.483,134.983,audio_features,5sjzYhFFK90kjuFFZxSUHn,spotify:track:5sjzYhFFK90kjuFFZxSUHn,https://api.spotify.com/v1/tracks/5sjzYhFFK90kjuFFZxSUHn,https://api.spotify.com/v1/audio-analysis/5sjzYhFFK90kjuFFZxSUHn,234603,4,Must Be Love (feat. Electric Fields) - jamesjamesjames Remix,Tseba,electronic
2273,0.665,0.862,10,-7.759,0,0.0408,0.00255,0.316,0.0931,0.179,133.412,audio_features,0iED12oFeFL6IVafoCEraG,spotify:track:0iED12oFeFL6IVafoCEraG,https://api.spotify.com/v1/tracks/0iED12oFeFL6IVafoCEraG,https://api.spotify.com/v1/audio-analysis/0iED12oFeFL6IVafoCEraG,370427,4,Bidibodi Bidibu,Bubbles,electronic
2274,0.487,0.708,10,-7.125,0,0.0397,0.00966,0.363,0.0927,0.534,128.995,audio_features,4guB6v3HBK1TJUhrn8Wtb9,spotify:track:4guB6v3HBK1TJUhrn8Wtb9,https://api.spotify.com/v1/tracks/4guB6v3HBK1TJUhrn8Wtb9,https://api.spotify.com/v1/audio-analysis/4guB6v3HBK1TJUhrn8Wtb9,216744,4,PARADISE,Michael Bibi,electronic
2275,0.609,0.759,9,-5.043,1,0.0871,0.000286,0.367,0.0899,0.204,125.963,audio_features,2Nkgps2Df37Fw4eGIAOJw1,spotify:track:2Nkgps2Df37Fw4eGIAOJw1,https://api.spotify.com/v1/tracks/2Nkgps2Df37Fw4eGIAOJw1,https://api.spotify.com/v1/audio-analysis/2Nkgps2Df37Fw4eGIAOJw1,186667,4,Another Life,Saudade,electronic
2276,0.636,0.845,1,-8.817,0,0.0406,0.393,0.838,0.103,0.465,128.001,audio_features,2xUsXYIiK18wSnv2SXFGtj,spotify:track:2xUsXYIiK18wSnv2SXFGtj,https://api.spotify.com/v1/tracks/2xUsXYIiK18wSnv2SXFGtj,https://api.spotify.com/v1/audio-analysis/2xUsXYIiK18wSnv2SXFGtj,457037,4,Invisible - Paul Kalkbrenner Remix,NTO,electronic
2277,0.828,0.702,9,-4.247,0,0.038,0.00221,0.79,0.114,0.794,124.998,audio_features,5ZFQEz1ikPzs6fxis4xXuo,spotify:track:5ZFQEz1ikPzs6fxis4xXuo,https://api.spotify.com/v1/tracks/5ZFQEz1ikPzs6fxis4xXuo,https://api.spotify.com/v1/audio-analysis/5ZFQEz1ikPzs6fxis4xXuo,160827,4,Take It Down,Simon Fava,electronic
2278,0.555,0.777,8,-4.086,0,0.041,0.127,0.15,0.259,0.108,126.082,audio_features,2noeeXUXfv2xkEfmpUiaQ2,spotify:track:2noeeXUXfv2xkEfmpUiaQ2,https://api.spotify.com/v1/tracks/2noeeXUXfv2xkEfmpUiaQ2,https://api.spotify.com/v1/audio-analysis/2noeeXUXfv2xkEfmpUiaQ2,176204,4,The Rhythm of the Night,ChangedFaces,electronic
2279,0.705,0.597,1,-4.254,1,0.0745,0.127,0.372,0.0954,0.426,122.035,audio_features,1JXuUHHaUfjcyFqdHQDtmt,spotify:track:1JXuUHHaUfjcyFqdHQDtmt,https://api.spotify.com/v1/tracks/1JXuUHHaUfjcyFqdHQDtmt,https://api.spotify.com/v1/audio-analysis/1JXuUHHaUfjcyFqdHQDtmt,195000,4,Bullit,Waterm?t,electronic
2280,0.694,0.932,6,-7.264,1,0.0358,0.0859,0.396,0.103,0.237,124.004,audio_features,7DhgAwnYzYnJzSdqQhTYwB,spotify:track:7DhgAwnYzYnJzSdqQhTYwB,https://api.spotify.com/v1/tracks/7DhgAwnYzYnJzSdqQhTYwB,https://api.spotify.com/v1/audio-analysis/7DhgAwnYzYnJzSdqQhTYwB,228387,4,Was It The Wind That Stirred The Trees,Boy North,electronic
2281,0.507,0.876,5,-5.68,0,0.0452,0.000682,0.767,0.00864,0.648,126.012,audio_features,6N5Q4wNSNjPPXz36NM2vGb,spotify:track:6N5Q4wNSNjPPXz36NM2vGb,https://api.spotify.com/v1/tracks/6N5Q4wNSNjPPXz36NM2vGb,https://api.spotify.com/v1/audio-analysis/6N5Q4wNSNjPPXz36NM2vGb,396299,4,Don't Go - Gerd Janson Re-Work,Julie McDermott,electronic
2282,0.556,0.745,5,-7.419,1,0.0398,0.0456,0.758,0.0866,0.408,122.022,audio_features,77e0lnvWMyji6LrUlNSYhZ,spotify:track:77e0lnvWMyji6LrUlNSYhZ,https://api.spotify.com/v1/tracks/77e0lnvWMyji6LrUlNSYhZ,https://api.spotify.com/v1/audio-analysis/77e0lnvWMyji6LrUlNSYhZ,162318,4,Chemical,MK,electronic
2283,0.647,0.873,11,-7.695,1,0.0461,0.0107,0.911,0.923,0.892,125.006,audio_features,2dxiLe0Pq6pG058eYMbrn7,spotify:track:2dxiLe0Pq6pG058eYMbrn7,https://api.spotify.com/v1/tracks/2dxiLe0Pq6pG058eYMbrn7,https://api.spotify.com/v1/audio-analysis/2dxiLe0Pq6pG058eYMbrn7,396436,4,Neutron Dance,Krystal Klear,electronic
2284,0.658,0.92,10,-5.663,1,0.04,9.98E-06,0.0995,0.0522,0.565,133.02,audio_features,12npUWynQ4pa0fqDt2PMuX,spotify:track:12npUWynQ4pa0fqDt2PMuX,https://api.spotify.com/v1/tracks/12npUWynQ4pa0fqDt2PMuX,https://api.spotify.com/v1/audio-analysis/12npUWynQ4pa0fqDt2PMuX,260993,4,Booty Shaker,ELDON,electronic
2285,0.717,0.762,9,-8.365,1,0.0522,0.132,0.195,0.109,0.522,127.984,audio_features,3XnvNOjFKyFyNvxlXy1DXm,spotify:track:3XnvNOjFKyFyNvxlXy1DXm,https://api.spotify.com/v1/tracks/3XnvNOjFKyFyNvxlXy1DXm,https://api.spotify.com/v1/audio-analysis/3XnvNOjFKyFyNvxlXy1DXm,205125,4,Live Without Your Love (with Steve Lacy),Love Regenerator,electronic
2286,0.74,0.904,7,-4.758,0,0.0703,0.0516,0.000343,0.124,0.478,122.137,audio_features,5eV4sUsCLKTkrjtNc3eWWV,spotify:track:5eV4sUsCLKTkrjtNc3eWWV,https://api.spotify.com/v1/tracks/5eV4sUsCLKTkrjtNc3eWWV,https://api.spotify.com/v1/audio-analysis/5eV4sUsCLKTkrjtNc3eWWV,172825,4,Lift Me Up,WEISS,electronic
2287,0.717,0.915,11,-5.875,0,0.0626,0.214,0.86,0.089,0.959,126,audio_features,0Q4XNJtDI2jeBqGQ1udhdt,spotify:track:0Q4XNJtDI2jeBqGQ1udhdt,https://api.spotify.com/v1/tracks/0Q4XNJtDI2jeBqGQ1udhdt,https://api.spotify.com/v1/audio-analysis/0Q4XNJtDI2jeBqGQ1udhdt,283805,4,Marea (We¡¯ve Lost Dancing) - Diplo Remix,Fred again..,electronic
2288,0.67,0.833,7,-3.99,1,0.0745,0.00207,0.00026,0.218,0.357,125.018,audio_features,5cLaBI9yBgzcxSf950CcW7,spotify:track:5cLaBI9yBgzcxSf950CcW7,https://api.spotify.com/v1/tracks/5cLaBI9yBgzcxSf950CcW7,https://api.spotify.com/v1/audio-analysis/5cLaBI9yBgzcxSf950CcW7,237024,4,Free,Vintage Culture,electronic
2289,0.336,0.971,8,-7.596,1,0.0312,0.00281,0.104,0.169,0.132,119.998,audio_features,1Txb0NJrLj09fYppVdXF7y,spotify:track:1Txb0NJrLj09fYppVdXF7y,https://api.spotify.com/v1/tracks/1Txb0NJrLj09fYppVdXF7y,https://api.spotify.com/v1/audio-analysis/1Txb0NJrLj09fYppVdXF7y,299293,4,Renegador - Club Edit,Co-Living Culture,electronic
2290,0.786,0.962,9,-6.175,1,0.0412,0.0086,0.403,0.111,0.343,127.995,audio_features,35FGcyIC9Pai3BxcJJYTNk,spotify:track:35FGcyIC9Pai3BxcJJYTNk,https://api.spotify.com/v1/tracks/35FGcyIC9Pai3BxcJJYTNk,https://api.spotify.com/v1/audio-analysis/35FGcyIC9Pai3BxcJJYTNk,379985,4,The Darkness That You Fear - The Blessed Madonna Remix,The Chemical Brothers,electronic
2291,0.704,0.936,9,-6.911,1,0.049,0.00187,0.517,0.0714,0.488,125.014,audio_features,4CdOfXWLQxayFAqsIG1xw4,spotify:track:4CdOfXWLQxayFAqsIG1xw4,https://api.spotify.com/v1/tracks/4CdOfXWLQxayFAqsIG1xw4,https://api.spotify.com/v1/audio-analysis/4CdOfXWLQxayFAqsIG1xw4,345600,4,Better Than This (Extended Mix),John Summit,electronic
2292,0.67,0.793,2,-4.007,0,0.044,0.412,0.835,0.147,0.856,128.044,audio_features,5Nwwgo69sfhgpQJhjDtzcp,spotify:track:5Nwwgo69sfhgpQJhjDtzcp,https://api.spotify.com/v1/tracks/5Nwwgo69sfhgpQJhjDtzcp,https://api.spotify.com/v1/audio-analysis/5Nwwgo69sfhgpQJhjDtzcp,184677,4,Steels,Dave Spoon,electronic
2293,0.665,0.811,1,-7.323,1,0.105,0.0079,0.0119,0.0637,0.222,129.948,audio_features,1szSSU8bl5WB5DJIjNCSc2,spotify:track:1szSSU8bl5WB5DJIjNCSc2,https://api.spotify.com/v1/tracks/1szSSU8bl5WB5DJIjNCSc2,https://api.spotify.com/v1/audio-analysis/1szSSU8bl5WB5DJIjNCSc2,194125,4,I Feel Love,Ben Hemsley,electronic
2294,0.761,0.704,0,-4.639,1,0.11,0.0189,4.34E-05,0.245,0.615,124.975,audio_features,4IdgTs65lF0pvfvIcoOnQM,spotify:track:4IdgTs65lF0pvfvIcoOnQM,https://api.spotify.com/v1/tracks/4IdgTs65lF0pvfvIcoOnQM,https://api.spotify.com/v1/audio-analysis/4IdgTs65lF0pvfvIcoOnQM,193144,4,Another Thrill (Like This),Junior Jack,electronic
2295,0.804,0.963,10,-6.778,1,0.039,0.347,0.824,0.083,0.489,127.986,audio_features,73X9X7kDgsm4YeHpc8prf6,spotify:track:73X9X7kDgsm4YeHpc8prf6,https://api.spotify.com/v1/tracks/73X9X7kDgsm4YeHpc8prf6,https://api.spotify.com/v1/audio-analysis/73X9X7kDgsm4YeHpc8prf6,246507,4,Apricots,Bicep,electronic
2296,0.675,0.911,8,-6.692,0,0.0271,0.00194,0.932,0.138,0.688,128.01,audio_features,1RjO1YWTruq7BxydeZhXow,spotify:track:1RjO1YWTruq7BxydeZhXow,https://api.spotify.com/v1/tracks/1RjO1YWTruq7BxydeZhXow,https://api.spotify.com/v1/audio-analysis/1RjO1YWTruq7BxydeZhXow,194149,4,Warning Signs - CamelPhat Remix,Alan Fitzpatrick,electronic
2297,0.569,0.932,8,-6.537,0,0.0331,0.0194,0.58,0.114,0.939,130.051,audio_features,2nIaXCaDBXXALg3gKajbLB,spotify:track:2nIaXCaDBXXALg3gKajbLB,https://api.spotify.com/v1/tracks/2nIaXCaDBXXALg3gKajbLB,https://api.spotify.com/v1/audio-analysis/2nIaXCaDBXXALg3gKajbLB,175413,4,My House,Jodie Harsh,electronic
2298,0.819,0.599,11,-5.278,1,0.0389,0.00134,0.224,0.192,0.603,125.001,audio_features,6whmyS3dlgVMy4LdzWwGH5,spotify:track:6whmyS3dlgVMy4LdzWwGH5,https://api.spotify.com/v1/tracks/6whmyS3dlgVMy4LdzWwGH5,https://api.spotify.com/v1/audio-analysis/6whmyS3dlgVMy4LdzWwGH5,426086,4,Fix Your Life,Monkey Safari,electronic
2299,0.598,0.859,5,-5.994,1,0.0944,0.00205,0.464,0.0824,0.683,128.956,audio_features,6UnIzJce5oPkbZNLtOrQpR,spotify:track:6UnIzJce5oPkbZNLtOrQpR,https://api.spotify.com/v1/tracks/6UnIzJce5oPkbZNLtOrQpR,https://api.spotify.com/v1/audio-analysis/6UnIzJce5oPkbZNLtOrQpR,377000,4,Boyz N Da Club,Shermanology,electronic
2300,0.641,0.947,6,-8.268,1,0.0675,0.00164,0.928,0.33,0.0491,134.986,audio_features,0TtgKq96j4bpE5UQUDXrwH,spotify:track:0TtgKq96j4bpE5UQUDXrwH,https://api.spotify.com/v1/tracks/0TtgKq96j4bpE5UQUDXrwH,https://api.spotify.com/v1/audio-analysis/0TtgKq96j4bpE5UQUDXrwH,433971,4,Doppler,Charlotte de Witte,electronic
2301,0.754,0.967,1,-9.735,0,0.0638,0.000792,0.912,0.0821,0.29,125.025,audio_features,5tFPoj5XmGxDuR0DhQ5wrL,spotify:track:5tFPoj5XmGxDuR0DhQ5wrL,https://api.spotify.com/v1/tracks/5tFPoj5XmGxDuR0DhQ5wrL,https://api.spotify.com/v1/audio-analysis/5tFPoj5XmGxDuR0DhQ5wrL,309966,4,Laura Palmer On Acid,Paradiso Rhythm,electronic
2302,0.861,0.78,7,-6.096,1,0.0371,0.00389,0.000161,0.0371,0.736,124.97,audio_features,0dc6CJ6BsiKxyPvW4yABLo,spotify:track:0dc6CJ6BsiKxyPvW4yABLo,https://api.spotify.com/v1/tracks/0dc6CJ6BsiKxyPvW4yABLo,https://api.spotify.com/v1/audio-analysis/0dc6CJ6BsiKxyPvW4yABLo,233293,4,Free - Mood II Swing Radio Edit,Ultra Nat¨¦,electronic
2303,0.801,0.713,1,-8.947,0,0.0417,0.00212,0.917,0.231,0.635,127.001,audio_features,1VhUsXWGoN4Iuwcw0CmdQr,spotify:track:1VhUsXWGoN4Iuwcw0CmdQr,https://api.spotify.com/v1/tracks/1VhUsXWGoN4Iuwcw0CmdQr,https://api.spotify.com/v1/audio-analysis/1VhUsXWGoN4Iuwcw0CmdQr,426160,4,Piano Banana - Long Version,Krystal Klear,electronic
2304,0.787,0.671,4,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023,audio_features,5Z8Dj3LtbyCMiwE86rhg2f,spotify:track:5Z8Dj3LtbyCMiwE86rhg2f,https://api.spotify.com/v1/tracks/5Z8Dj3LtbyCMiwE86rhg2f,https://api.spotify.com/v1/audio-analysis/5Z8Dj3LtbyCMiwE86rhg2f,285375,4,Marea (We¡¯ve Lost Dancing),Fred again..,electronic
2305,0.755,0.914,8,-3.42,1,0.177,0.012,1.02E-06,0.0532,0.824,124.026,audio_features,0o70eCpztLfuz0tgWhvO2p,spotify:track:0o70eCpztLfuz0tgWhvO2p,https://api.spotify.com/v1/tracks/0o70eCpztLfuz0tgWhvO2p,https://api.spotify.com/v1/audio-analysis/0o70eCpztLfuz0tgWhvO2p,236613,4,Salsoul Nugget (If You Wanna) [Mark Knight Remix],M&S,electronic
2306,0.684,0.916,3,-8.252,1,0.0613,0.0537,0.65,0.155,0.384,124.01,audio_features,3TTMESPMxybEdsMsP1f8Xm,spotify:track:3TTMESPMxybEdsMsP1f8Xm,https://api.spotify.com/v1/tracks/3TTMESPMxybEdsMsP1f8Xm,https://api.spotify.com/v1/audio-analysis/3TTMESPMxybEdsMsP1f8Xm,170323,4,Headrush (feat. Elroii),MEDUZA,electronic
2307,0.761,0.781,5,-4.813,0,0.0327,0.0263,0.738,0.0433,0.826,127.987,audio_features,5mM2Bo0RhovvztbSwMPvES,spotify:track:5mM2Bo0RhovvztbSwMPvES,https://api.spotify.com/v1/tracks/5mM2Bo0RhovvztbSwMPvES,https://api.spotify.com/v1/audio-analysis/5mM2Bo0RhovvztbSwMPvES,176481,4,Can't Dance No More,Nomadic,electronic
2308,0.683,0.97,11,-7.599,0,0.0573,0.0186,0.823,0.104,0.35,125.996,audio_features,53sm3veyB0i1tK3HAtsw7e,spotify:track:53sm3veyB0i1tK3HAtsw7e,https://api.spotify.com/v1/tracks/53sm3veyB0i1tK3HAtsw7e,https://api.spotify.com/v1/audio-analysis/53sm3veyB0i1tK3HAtsw7e,215119,4,Can¡¯t Let Go - Obsk¨¹r Remix,BURNS,electronic
2309,0.623,0.673,8,-5.486,0,0.0579,0.000634,0.605,0.263,0.495,126.031,audio_features,1FnoasAl6Byq3mdo5fCkhH,spotify:track:1FnoasAl6Byq3mdo5fCkhH,https://api.spotify.com/v1/tracks/1FnoasAl6Byq3mdo5fCkhH,https://api.spotify.com/v1/audio-analysis/1FnoasAl6Byq3mdo5fCkhH,310836,4,Keep Moving - The Blessed Madonna remix,Jungle,electronic
2310,0.642,0.947,9,-6.171,0,0.0329,0.0202,0.9,0.0717,0.0785,127.997,audio_features,2K86tJH16OOjgEpaNoDy8f,spotify:track:2K86tJH16OOjgEpaNoDy8f,https://api.spotify.com/v1/tracks/2K86tJH16OOjgEpaNoDy8f,https://api.spotify.com/v1/audio-analysis/2K86tJH16OOjgEpaNoDy8f,262340,4,Between Two Planets,Tommy Farrow,electronic
2311,0.667,0.817,10,-4.828,1,0.0402,0.00117,0.952,0.118,0.17,127.004,audio_features,02dPa4nXABwnFzjZosKxsk,spotify:track:02dPa4nXABwnFzjZosKxsk,https://api.spotify.com/v1/tracks/02dPa4nXABwnFzjZosKxsk,https://api.spotify.com/v1/audio-analysis/02dPa4nXABwnFzjZosKxsk,200211,4,NOPUS,Eric Prydz,electronic
2312,0.756,0.68,10,-5.545,0,0.0488,0.00827,0.64,0.134,0.541,128.019,audio_features,3r9CbJJKdAQ1Djfu932w22,spotify:track:3r9CbJJKdAQ1Djfu932w22,https://api.spotify.com/v1/tracks/3r9CbJJKdAQ1Djfu932w22,https://api.spotify.com/v1/audio-analysis/3r9CbJJKdAQ1Djfu932w22,164429,4,Feel The Heat,AmyElle,electronic
2313,0.541,0.813,9,-7.873,1,0.0382,0.0276,0.897,0.274,0.11,144.979,audio_features,0fsQ3UWHxCHX9uCHM7YSb4,spotify:track:0fsQ3UWHxCHX9uCHM7YSb4,https://api.spotify.com/v1/tracks/0fsQ3UWHxCHX9uCHM7YSb4,https://api.spotify.com/v1/audio-analysis/0fsQ3UWHxCHX9uCHM7YSb4,178759,4,Sunrise,Ejeca,electronic
2314,0.494,0.938,3,-6.52,1,0.0552,0.323,0.0368,0.0848,0.0936,124.01,audio_features,2dd3VTFfbTNJXpvhNGnFzQ,spotify:track:2dd3VTFfbTNJXpvhNGnFzQ,https://api.spotify.com/v1/tracks/2dd3VTFfbTNJXpvhNGnFzQ,https://api.spotify.com/v1/audio-analysis/2dd3VTFfbTNJXpvhNGnFzQ,293653,4,Tell Me It¡¯s True,Gorgon City,electronic
2315,0.6,0.975,6,-6.962,1,0.0532,0.0164,0.86,0.0827,0.45,126.984,audio_features,7cmgv951ALx3re8vBuMgb5,spotify:track:7cmgv951ALx3re8vBuMgb5,https://api.spotify.com/v1/tracks/7cmgv951ALx3re8vBuMgb5,https://api.spotify.com/v1/audio-analysis/7cmgv951ALx3re8vBuMgb5,249453,4,Baewatch,Joseph Edmund,electronic
2316,0.506,0.685,2,-9.204,1,0.0505,2.98E-05,0.928,0.0852,0.305,128.024,audio_features,4D2rlbAv6aFDtAySWuPCNY,spotify:track:4D2rlbAv6aFDtAySWuPCNY,https://api.spotify.com/v1/tracks/4D2rlbAv6aFDtAySWuPCNY,https://api.spotify.com/v1/audio-analysis/4D2rlbAv6aFDtAySWuPCNY,217500,4,City Lights - Gerd Janson Remix,CINTHIE,electronic
2317,0.712,0.74,8,-8.961,1,0.0283,8.94E-06,0.912,0.0905,0.275,127.874,audio_features,6JsT904y5e6cAhSlmiBw8o,spotify:track:6JsT904y5e6cAhSlmiBw8o,https://api.spotify.com/v1/tracks/6JsT904y5e6cAhSlmiBw8o,https://api.spotify.com/v1/audio-analysis/6JsT904y5e6cAhSlmiBw8o,348893,4,Kinetic - Frank De Wulf Remix,Golden Girls,electronic
2318,0.802,0.678,7,-7.912,0,0.0559,0.000373,0.859,0.027,0.198,123.003,audio_features,23hXK1k6sWuUn9DIoM7wwT,spotify:track:23hXK1k6sWuUn9DIoM7wwT,https://api.spotify.com/v1/tracks/23hXK1k6sWuUn9DIoM7wwT,https://api.spotify.com/v1/audio-analysis/23hXK1k6sWuUn9DIoM7wwT,412312,4,Jack Your Body - Doorly Club Rub,"Steve ""Silk"" Hurley",electronic
2319,0.593,0.822,7,-5.729,1,0.0515,0.00506,0.868,0.66,0.96,126.015,audio_features,6TvYtabYoc5plSB9kJpgOs,spotify:track:6TvYtabYoc5plSB9kJpgOs,https://api.spotify.com/v1/tracks/6TvYtabYoc5plSB9kJpgOs,https://api.spotify.com/v1/audio-analysis/6TvYtabYoc5plSB9kJpgOs,228571,4,Be Sharp Say Nowt,Patrick Topping,electronic
2320,0.572,0.736,6,-5.991,1,0.0377,0.000276,0.878,0.666,0.496,126.011,audio_features,5gu7Ijvv05wZzWiX5nZ4BI,spotify:track:5gu7Ijvv05wZzWiX5nZ4BI,https://api.spotify.com/v1/tracks/5gu7Ijvv05wZzWiX5nZ4BI,https://api.spotify.com/v1/audio-analysis/5gu7Ijvv05wZzWiX5nZ4BI,473513,4,Calling Out (feat. Dames Brown) - Riva Starr Warehouse Remix,Sophie Lloyd,electronic
2321,0.805,0.946,8,-6.863,0,0.0327,0.00149,0.113,0.139,0.126,123.979,audio_features,5r43Rwy2cBKF6HQYIS41Bw,spotify:track:5r43Rwy2cBKF6HQYIS41Bw,https://api.spotify.com/v1/tracks/5r43Rwy2cBKF6HQYIS41Bw,https://api.spotify.com/v1/audio-analysis/5r43Rwy2cBKF6HQYIS41Bw,221048,4,Hide U - Tinlicker Remix,Sian Evans,electronic
2322,0.764,0.977,1,-9.393,1,0.0669,0.00107,0.94,0.0578,0.0781,124.003,audio_features,4cTIFTmacy3vyi5A5F3YeD,spotify:track:4cTIFTmacy3vyi5A5F3YeD,https://api.spotify.com/v1/tracks/4cTIFTmacy3vyi5A5F3YeD,https://api.spotify.com/v1/audio-analysis/4cTIFTmacy3vyi5A5F3YeD,389039,4,Along Came Polly - Original Mix,Reb¨±ke,electronic
2323,0.728,0.948,6,-1.671,0,0.0493,0.00368,0.897,0.262,0.877,128.01,audio_features,5j6VibOL1fUvCmSZZ57icg,spotify:track:5j6VibOL1fUvCmSZZ57icg,https://api.spotify.com/v1/tracks/5j6VibOL1fUvCmSZZ57icg,https://api.spotify.com/v1/audio-analysis/5j6VibOL1fUvCmSZZ57icg,346875,4,Billy Drumz,Luca Debonaire,electronic
2324,0.498,0.868,0,-6.727,1,0.0536,0.00194,0.128,0.0799,0.0364,128.012,audio_features,5USAnSJL9I6iJ3nPyWFNqM,spotify:track:5USAnSJL9I6iJ3nPyWFNqM,https://api.spotify.com/v1/tracks/5USAnSJL9I6iJ3nPyWFNqM,https://api.spotify.com/v1/audio-analysis/5USAnSJL9I6iJ3nPyWFNqM,229750,4,We Are Sound,Ben Hemsley,electronic
2325,0.825,0.595,0,-10.174,1,0.0623,0.00381,0.339,0.112,0.411,131.471,audio_features,5JV3YdWrPuoisdzvh6enIA,spotify:track:5JV3YdWrPuoisdzvh6enIA,https://api.spotify.com/v1/tracks/5JV3YdWrPuoisdzvh6enIA,https://api.spotify.com/v1/audio-analysis/5JV3YdWrPuoisdzvh6enIA,457840,4,You Make Me Feel (Mighty Real) [Ralphi Rosario Dub Mix] - CD Edit,Sylvester,electronic
2326,0.812,0.993,11,-9.647,1,0.0298,0.547,0.000206,0.135,0.392,90.153,audio_features,3zUBTeyqDS1GF1rFWZ8kvj,spotify:track:3zUBTeyqDS1GF1rFWZ8kvj,https://api.spotify.com/v1/tracks/3zUBTeyqDS1GF1rFWZ8kvj,https://api.spotify.com/v1/audio-analysis/3zUBTeyqDS1GF1rFWZ8kvj,226259,4,The Solitude,Bedouine,folk
2327,0.632,0.939,0,-7.752,1,0.028,0.0829,0.488,0.1,0.141,123.968,audio_features,5F16DqcQbTuBTpzKjt5LCO,spotify:track:5F16DqcQbTuBTpzKjt5LCO,https://api.spotify.com/v1/tracks/5F16DqcQbTuBTpzKjt5LCO,https://api.spotify.com/v1/audio-analysis/5F16DqcQbTuBTpzKjt5LCO,164773,4,Fisher Island Sound,Beirut,folk
2328,0.732,0.636,1,-11.543,1,0.221,0.541,0.0219,0.11,0.721,98.939,audio_features,5F87lvBBP8EraYzsRBE6Yw,spotify:track:5F87lvBBP8EraYzsRBE6Yw,https://api.spotify.com/v1/tracks/5F87lvBBP8EraYzsRBE6Yw,https://api.spotify.com/v1/audio-analysis/5F87lvBBP8EraYzsRBE6Yw,276087,4,Taking Me Back (Gently),Jack White,folk
2329,0.539,0.366,2,-7.357,1,0.132,0.0603,1.1E-05,0.0995,0.614,164.045,audio_features,5OhOcsBmC5Buaz0Z3gGFTa,spotify:track:5OhOcsBmC5Buaz0Z3gGFTa,https://api.spotify.com/v1/tracks/5OhOcsBmC5Buaz0Z3gGFTa,https://api.spotify.com/v1/audio-analysis/5OhOcsBmC5Buaz0Z3gGFTa,168243,4,Domino,Shovels & Rope,folk
